"country","year","sex","age","num_suicides","population","suicides_100k","key","gdp","gdp_per_capita","generation","region"
"Panama",2010,"male","15-24",22,320806,6.86,"Panama2010",29440287600,8991,"Millenials","Latin America & Caribbean"
"Panama",2010,"female","75+",2,53719,3.72,"Panama2010",29440287600,8991,"Silent","Latin America & Caribbean"
"Panama",2010,"female","15-24",11,310641,3.54,"Panama2010",29440287600,8991,"Millenials","Latin America & Caribbean"
"Panama",2010,"female","35-54",8,442586,1.81,"Panama2010",29440287600,8991,"Generation X","Latin America & Caribbean"
"Panama",2010,"female","25-34",0,285498,0,"Panama2010",29440287600,8991,"Generation X","Latin America & Caribbean"
"Panama",2010,"female","5-14",0,340093,0,"Panama2010",29440287600,8991,"Generation Z","Latin America & Caribbean"
"Panama",2010,"female","55-74",0,200021,0,"Panama2010",29440287600,8991,"Silent","Latin America & Caribbean"
"Panama",2010,"male","5-14",0,352867,0,"Panama2010",29440287600,8991,"Generation Z","Latin America & Caribbean"
"Panama",2011,"male","75+",10,47764,20.94,"Panama2011",34686224300,10403,"Silent","Latin America & Caribbean"
"Panama",2011,"male","35-54",46,452407,10.17,"Panama2011",34686224300,10403,"Generation X","Latin America & Caribbean"
"Panama",2011,"male","55-74",18,196346,9.17,"Panama2011",34686224300,10403,"Boomers","Latin America & Caribbean"
"Panama",2011,"male","15-24",29,323984,8.95,"Panama2011",34686224300,10403,"Millenials","Latin America & Caribbean"
"Panama",2011,"male","25-34",22,294852,7.46,"Panama2011",34686224300,10403,"Millenials","Latin America & Caribbean"
"Panama",2011,"female","15-24",9,314086,2.87,"Panama2011",34686224300,10403,"Millenials","Latin America & Caribbean"
"Panama",2011,"female","25-34",3,288330,1.04,"Panama2011",34686224300,10403,"Millenials","Latin America & Caribbean"
"Panama",2011,"female","55-74",2,207735,0.96,"Panama2011",34686224300,10403,"Boomers","Latin America & Caribbean"
"Panama",2011,"female","35-54",4,453917,0.88,"Panama2011",34686224300,10403,"Generation X","Latin America & Caribbean"
"Panama",2011,"female","5-14",1,342739,0.29,"Panama2011",34686224300,10403,"Generation Z","Latin America & Caribbean"
"Panama",2011,"female","75+",0,56277,0,"Panama2011",34686224300,10403,"Silent","Latin America & Caribbean"
"Panama",2011,"male","5-14",0,355754,0,"Panama2011",34686224300,10403,"Generation Z","Latin America & Caribbean"
"Panama",2012,"male","75+",6,49778,12.05,"Panama2012",40429734400,11908,"Silent","Latin America & Caribbean"
"Panama",2012,"male","55-74",24,203725,11.78,"Panama2012",40429734400,11908,"Boomers","Latin America & Caribbean"
"Panama",2012,"male","25-34",28,297870,9.4,"Panama2012",40429734400,11908,"Millenials","Latin America & Caribbean"
"Panama",2012,"male","15-24",29,327419,8.86,"Panama2012",40429734400,11908,"Millenials","Latin America & Caribbean"
"Panama",2012,"male","35-54",29,463652,6.25,"Panama2012",40429734400,11908,"Generation X","Latin America & Caribbean"
"Panama",2012,"female","15-24",9,317695,2.83,"Panama2012",40429734400,11908,"Millenials","Latin America & Caribbean"
"Panama",2012,"female","25-34",5,291345,1.72,"Panama2012",40429734400,11908,"Millenials","Latin America & Caribbean"
"Panama",2012,"female","75+",1,58910,1.7,"Panama2012",40429734400,11908,"Silent","Latin America & Caribbean"
"Panama",2012,"female","35-54",3,465096,0.65,"Panama2012",40429734400,11908,"Generation X","Latin America & Caribbean"
"Panama",2012,"male","5-14",1,358553,0.28,"Panama2012",40429734400,11908,"Generation Z","Latin America & Caribbean"
"Panama",2012,"female","5-14",0,345246,0,"Panama2012",40429734400,11908,"Generation Z","Latin America & Caribbean"
"Panama",2012,"female","55-74",0,215955,0,"Panama2012",40429734400,11908,"Boomers","Latin America & Caribbean"
"Panama",2013,"male","55-74",23,211628,10.87,"Panama2013",45599994000,13189,"Boomers","Latin America & Caribbean"
"Panama",2013,"male","75+",5,51811,9.65,"Panama2013",45599994000,13189,"Silent","Latin America & Caribbean"
"Panama",2013,"male","35-54",41,474703,8.64,"Panama2013",45599994000,13189,"Generation X","Latin America & Caribbean"
"Panama",2013,"male","15-24",24,331046,7.25,"Panama2013",45599994000,13189,"Millenials","Latin America & Caribbean"
"Panama",2013,"male","25-34",21,300914,6.98,"Panama2013",45599994000,13189,"Millenials","Latin America & Caribbean"
"Panama",2013,"female","75+",1,61650,1.62,"Panama2013",45599994000,13189,"Silent","Latin America & Caribbean"
"Panama",2013,"female","15-24",4,321379,1.24,"Panama2013",45599994000,13189,"Millenials","Latin America & Caribbean"
"Panama",2013,"female","35-54",5,476054,1.05,"Panama2013",45599994000,13189,"Generation X","Latin America & Caribbean"
"Panama",2013,"female","55-74",2,224667,0.89,"Panama2013",45599994000,13189,"Boomers","Latin America & Caribbean"
"Panama",2013,"male","5-14",3,361341,0.83,"Panama2013",45599994000,13189,"Generation Z","Latin America & Caribbean"
"Panama",2013,"female","5-14",1,347709,0.29,"Panama2013",45599994000,13189,"Generation Z","Latin America & Caribbean"
"Panama",2013,"female","25-34",0,294485,0,"Panama2013",45599994000,13189,"Millenials","Latin America & Caribbean"
"Panama",2014,"male","75+",8,53886,14.85,"Panama2014",49921464400,14181,"Silent","Latin America & Caribbean"
"Panama",2014,"male","15-24",37,334717,11.05,"Panama2014",49921464400,14181,"Millenials","Latin America & Caribbean"
"Panama",2014,"male","25-34",27,303879,8.89,"Panama2014",49921464400,14181,"Millenials","Latin America & Caribbean"
"Panama",2014,"male","35-54",39,485485,8.03,"Panama2014",49921464400,14181,"Generation X","Latin America & Caribbean"
"Panama",2014,"male","55-74",11,220050,5,"Panama2014",49921464400,14181,"Boomers","Latin America & Caribbean"
"Panama",2014,"female","35-54",8,486698,1.64,"Panama2014",49921464400,14181,"Generation X","Latin America & Caribbean"
"Panama",2014,"female","75+",1,64534,1.55,"Panama2014",49921464400,14181,"Silent","Latin America & Caribbean"
"Panama",2014,"female","15-24",5,325004,1.54,"Panama2014",49921464400,14181,"Millenials","Latin America & Caribbean"
"Panama",2014,"male","5-14",5,364214,1.37,"Panama2014",49921464400,14181,"Generation Z","Latin America & Caribbean"
"Panama",2014,"female","25-34",4,297642,1.34,"Panama2014",49921464400,14181,"Millenials","Latin America & Caribbean"
"Panama",2014,"female","55-74",1,233859,0.43,"Panama2014",49921464400,14181,"Boomers","Latin America & Caribbean"
"Panama",2014,"female","5-14",1,350245,0.29,"Panama2014",49921464400,14181,"Generation Z","Latin America & Caribbean"
"Panama",2015,"male","75+",8,56048,14.27,"Panama2015",54315722500,15158,"Silent","Latin America & Caribbean"
"Panama",2015,"male","25-34",26,306724,8.48,"Panama2015",54315722500,15158,"Millenials","Latin America & Caribbean"
"Panama",2015,"male","55-74",14,228981,6.11,"Panama2015",54315722500,15158,"Boomers","Latin America & Caribbean"
"Panama",2015,"male","35-54",26,495960,5.24,"Panama2015",54315722500,15158,"Generation X","Latin America & Caribbean"
"Panama",2015,"male","15-24",16,338328,4.73,"Panama2015",54315722500,15158,"Millenials","Latin America & Caribbean"
"Panama",2015,"female","15-24",8,328479,2.44,"Panama2015",54315722500,15158,"Millenials","Latin America & Caribbean"
"Panama",2015,"female","25-34",4,300748,1.33,"Panama2015",54315722500,15158,"Millenials","Latin America & Caribbean"
"Panama",2015,"female","55-74",3,243511,1.23,"Panama2015",54315722500,15158,"Boomers","Latin America & Caribbean"
"Panama",2015,"female","35-54",4,496986,0.8,"Panama2015",54315722500,15158,"Generation X","Latin America & Caribbean"
"Panama",2015,"male","5-14",1,367146,0.27,"Panama2015",54315722500,15158,"Generation Z","Latin America & Caribbean"
"Panama",2015,"female","5-14",0,352852,0,"Panama2015",54315722500,15158,"Generation Z","Latin America & Caribbean"
"Panama",2015,"female","75+",0,67619,0,"Panama2015",54315722500,15158,"Silent","Latin America & Caribbean"
"Poland",2002,"male","35-54",2357,5556985,42.42,"Poland2002",198680637255,5466,"Boomers","Europe & Central Asia"
"Poland",2002,"male","55-74",1000,2820368,35.46,"Poland2002",198680637255,5466,"Silent","Europe & Central Asia"
"Poland",2002,"male","75+",170,592292,28.7,"Poland2002",198680637255,5466,"Silent","Europe & Central Asia"
"Poland",2002,"male","25-34",729,2725143,26.75,"Poland2002",198680637255,5466,"Generation X","Europe & Central Asia"
"Poland",2002,"male","15-24",646,3281123,19.69,"Poland2002",198680637255,5466,"Millenials","Europe & Central Asia"
"Poland",2002,"female","55-74",287,3603595,7.96,"Poland2002",198680637255,5466,"Silent","Europe & Central Asia"
"Poland",2002,"female","35-54",448,5674795,7.89,"Poland2002",198680637255,5466,"Boomers","Europe & Central Asia"
"Poland",2002,"female","75+",95,1256585,7.56,"Poland2002",198680637255,5466,"Silent","Europe & Central Asia"
"Poland",2002,"female","15-24",84,3157831,2.66,"Poland2002",198680637255,5466,"Millenials","Europe & Central Asia"
"Poland",2002,"female","25-34",68,2648168,2.57,"Poland2002",198680637255,5466,"Generation X","Europe & Central Asia"
"Poland",2002,"male","5-14",31,2574352,1.2,"Poland2002",198680637255,5466,"Millenials","Europe & Central Asia"
"Poland",2002,"female","5-14",10,2456261,0.41,"Poland2002",198680637255,5466,"Millenials","Europe & Central Asia"
"Poland",2003,"male","35-54",2347,5516698,42.54,"Poland2003",217513049292,5983,"Boomers","Europe & Central Asia"
"Poland",2003,"male","55-74",1037,2877537,36.04,"Poland2003",217513049292,5983,"Silent","Europe & Central Asia"
"Poland",2003,"male","75+",182,615086,29.59,"Poland2003",217513049292,5983,"Silent","Europe & Central Asia"
"Poland",2003,"male","25-34",728,2794580,26.05,"Poland2003",217513049292,5983,"Generation X","Europe & Central Asia"
"Poland",2003,"male","15-24",638,3262192,19.56,"Poland2003",217513049292,5983,"Millenials","Europe & Central Asia"
"Poland",2003,"female","55-74",272,3657281,7.44,"Poland2003",217513049292,5983,"Silent","Europe & Central Asia"
"Poland",2003,"female","35-54",377,5627506,6.7,"Poland2003",217513049292,5983,"Boomers","Europe & Central Asia"
"Poland",2003,"female","75+",78,1298600,6.01,"Poland2003",217513049292,5983,"Silent","Europe & Central Asia"
"Poland",2003,"female","25-34",80,2716171,2.95,"Poland2003",217513049292,5983,"Generation X","Europe & Central Asia"
"Poland",2003,"female","15-24",76,3138681,2.42,"Poland2003",217513049292,5983,"Millenials","Europe & Central Asia"
"Poland",2003,"male","5-14",16,2481651,0.64,"Poland2003",217513049292,5983,"Millenials","Europe & Central Asia"
"Poland",2003,"female","5-14",5,2367792,0.21,"Poland2003",217513049292,5983,"Millenials","Europe & Central Asia"
"Poland",2004,"male","35-54",2349,5468902,42.95,"Poland2004",255102252843,7014,"Boomers","Europe & Central Asia"
"Poland",2004,"male","55-74",1143,2949757,38.75,"Poland2004",255102252843,7014,"Silent","Europe & Central Asia"
"Poland",2004,"male","75+",200,646608,30.93,"Poland2004",255102252843,7014,"Silent","Europe & Central Asia"
"Poland",2004,"male","25-34",778,2866574,27.14,"Poland2004",255102252843,7014,"Generation X","Europe & Central Asia"
"Poland",2004,"male","15-24",666,3226847,20.64,"Poland2004",255102252843,7014,"Millenials","Europe & Central Asia"
"Poland",2004,"female","35-54",391,5572711,7.02,"Poland2004",255102252843,7014,"Boomers","Europe & Central Asia"
"Poland",2004,"female","55-74",258,3726648,6.92,"Poland2004",255102252843,7014,"Silent","Europe & Central Asia"
"Poland",2004,"female","75+",83,1352245,6.14,"Poland2004",255102252843,7014,"Silent","Europe & Central Asia"
"Poland",2004,"female","25-34",84,2786872,3.01,"Poland2004",255102252843,7014,"Generation X","Europe & Central Asia"
"Poland",2004,"female","15-24",84,3103522,2.71,"Poland2004",255102252843,7014,"Millenials","Europe & Central Asia"
"Poland",2004,"male","5-14",26,2390714,1.09,"Poland2004",255102252843,7014,"Millenials","Europe & Central Asia"
"Poland",2004,"female","5-14",10,2280196,0.44,"Poland2004",255102252843,7014,"Millenials","Europe & Central Asia"
"Poland",2005,"male","35-54",2348,5417528,43.34,"Poland2005",306125173853,8417,"Boomers","Europe & Central Asia"
"Poland",2005,"male","55-74",1171,3024737,38.71,"Poland2005",306125173853,8417,"Silent","Europe & Central Asia"
"Poland",2005,"male","75+",220,680106,32.35,"Poland2005",306125173853,8417,"Silent","Europe & Central Asia"
"Poland",2005,"male","25-34",743,2937845,25.29,"Poland2005",306125173853,8417,"Generation X","Europe & Central Asia"
"Poland",2005,"male","15-24",630,3179905,19.81,"Poland2005",306125173853,8417,"Millenials","Europe & Central Asia"
"Poland",2005,"female","55-74",278,3799523,7.32,"Poland2005",306125173853,8417,"Silent","Europe & Central Asia"
"Poland",2005,"female","35-54",388,5514733,7.04,"Poland2005",306125173853,8417,"Boomers","Europe & Central Asia"
"Poland",2005,"female","75+",75,1406954,5.33,"Poland2005",306125173853,8417,"Silent","Europe & Central Asia"
"Poland",2005,"female","25-34",88,2857672,3.08,"Poland2005",306125173853,8417,"Generation X","Europe & Central Asia"
"Poland",2005,"female","15-24",71,3056685,2.32,"Poland2005",306125173853,8417,"Millenials","Europe & Central Asia"
"Poland",2005,"male","5-14",26,2301105,1.13,"Poland2005",306125173853,8417,"Millenials","Europe & Central Asia"
"Poland",2005,"female","5-14",7,2194572,0.32,"Poland2005",306125173853,8417,"Millenials","Europe & Central Asia"
"Poland",2006,"male","35-54",2210,5362507,41.21,"Poland2006",344748646558,9485,"Boomers","Europe & Central Asia"
"Poland",2006,"male","55-74",1155,3107979,37.16,"Poland2006",344748646558,9485,"Silent","Europe & Central Asia"
"Poland",2006,"male","75+",246,714857,34.41,"Poland2006",344748646558,9485,"Silent","Europe & Central Asia"
"Poland",2006,"male","25-34",712,2996509,23.76,"Poland2006",344748646558,9485,"Generation X","Europe & Central Asia"
"Poland",2006,"male","15-24",593,3125615,18.97,"Poland2006",344748646558,9485,"Millenials","Europe & Central Asia"
"Poland",2006,"female","75+",106,1463753,7.24,"Poland2006",344748646558,9485,"Silent","Europe & Central Asia"
"Poland",2006,"female","55-74",277,3883201,7.13,"Poland2006",344748646558,9485,"Silent","Europe & Central Asia"
"Poland",2006,"female","35-54",302,5452440,5.54,"Poland2006",344748646558,9485,"Boomers","Europe & Central Asia"
"Poland",2006,"female","25-34",82,2917366,2.81,"Poland2006",344748646558,9485,"Generation X","Europe & Central Asia"
"Poland",2006,"female","15-24",78,3003407,2.6,"Poland2006",344748646558,9485,"Millenials","Europe & Central Asia"
"Poland",2006,"male","5-14",31,2211541,1.4,"Poland2006",344748646558,9485,"Millenials","Europe & Central Asia"
"Poland",2006,"female","5-14",13,2109057,0.62,"Poland2006",344748646558,9485,"Millenials","Europe & Central Asia"
"Poland",2007,"male","35-54",1865,5310215,35.12,"Poland2007",429063549984,11816,"Boomers","Europe & Central Asia"
"Poland",2007,"male","55-74",1123,3198917,35.11,"Poland2007",429063549984,11816,"Silent","Europe & Central Asia"
"Poland",2007,"male","75+",237,745405,31.79,"Poland2007",429063549984,11816,"Silent","Europe & Central Asia"
"Poland",2007,"male","25-34",648,3053025,21.22,"Poland2007",429063549984,11816,"Generation X","Europe & Central Asia"
"Poland",2007,"male","15-24",580,3053708,18.99,"Poland2007",429063549984,11816,"Millenials","Europe & Central Asia"
"Poland",2007,"female","55-74",269,3977336,6.76,"Poland2007",429063549984,11816,"Silent","Europe & Central Asia"
"Poland",2007,"female","35-54",304,5391795,5.64,"Poland2007",429063549984,11816,"Boomers","Europe & Central Asia"
"Poland",2007,"female","75+",83,1515131,5.48,"Poland2007",429063549984,11816,"Silent","Europe & Central Asia"
"Poland",2007,"female","15-24",73,2937109,2.49,"Poland2007",429063549984,11816,"Millenials","Europe & Central Asia"
"Poland",2007,"female","25-34",71,2973164,2.39,"Poland2007",429063549984,11816,"Generation X","Europe & Central Asia"
"Poland",2007,"male","5-14",19,2127356,0.89,"Poland2007",429063549984,11816,"Generation Z","Europe & Central Asia"
"Poland",2007,"female","5-14",12,2027682,0.59,"Poland2007",429063549984,11816,"Generation Z","Europe & Central Asia"
"Poland",2008,"male","35-54",2057,5265522,39.07,"Poland2008",533815789474,14721,"Boomers","Europe & Central Asia"
"Poland",2008,"male","55-74",1219,3294702,37,"Poland2008",533815789474,14721,"Silent","Europe & Central Asia"
"Poland",2008,"male","75+",260,769360,33.79,"Poland2008",533815789474,14721,"Silent","Europe & Central Asia"
"Poland",2008,"male","25-34",735,3115490,23.59,"Poland2008",533815789474,14721,"Generation X","Europe & Central Asia"
"Poland",2008,"male","15-24",579,2956692,19.58,"Poland2008",533815789474,14721,"Millenials","Europe & Central Asia"
"Poland",2008,"female","55-74",264,4077603,6.47,"Poland2008",533815789474,14721,"Silent","Europe & Central Asia"
"Poland",2008,"female","75+",86,1555874,5.53,"Poland2008",533815789474,14721,"Silent","Europe & Central Asia"
"Poland",2008,"female","35-54",294,5338758,5.51,"Poland2008",533815789474,14721,"Boomers","Europe & Central Asia"
